subj_idx,valence,Match,shape,rt
v010037,bad,mismatch,triangle,832.424999971408
v010037,good,match,square,802.000000025146
v010037,ordinary,match,circular,652.115000004414
v010037,bad,mismatch,triangle,706.53999998467
v010037,good,mismatch,square,881.600000022445
v010037,bad,match,triangle,683.484999986831
v010037,ordinary,mismatch,circular,920.580000034533
v010037,good,match,square,682.91000003228
v010037,good,mismatch,square,832.419999991544
v010037,good,mismatch,square,789.135000028182
v010037,good,mismatch,square,884.714999992866
v010037,bad,mismatch,triangle,686.199999996461
v010037,good,match,square,676.73999996623
v010037,ordinary,mismatch,circular,656.650000018999
v010037,ordinary,match,circular,673.380000051111
v010037,ordinary,match,circular,956.459999957588
v010037,ordinary,mismatch,circular,619.11999998847
v010037,bad,mismatch,triangle,766.569999977946
v010037,bad,match,triangle,524.535000033211
v010037,good,match,square,827.74999999674
v010037,good,mismatch,square,794.669999973848
v010037,bad,mismatch,triangle,804.109999968205
v010037,good,match,square,746.539999963716
v010037,good,mismatch,square,855.244999984279
v010037,bad,match,triangle,544.150000030641
v010037,good,match,square,622.219999961089
v010037,bad,match,triangle,500.669999979436
v010037,ordinary,mismatch,circular,902.439999976195
v010037,ordinary,match,circular,725.789999996778
v010037,good,mismatch,square,699.345000030007
v010037,good,match,square,481.845000002068
v010037,good,match,square,508.470000000671
v010037,bad,mismatch,triangle,629.60500002373
v010037,ordinary,mismatch,circular,670.309999957681
v010037,ordinary,mismatch,circular,806.154999998398
v010037,ordinary,match,circular,567.379999964032
v010037,ordinary,match,circular,531.365000002552
v010037,bad,match,triangle,683.390000020154
v010037,bad,mismatch,triangle,660.504999978002
v010037,bad,match,triangle,663.155000016559
v010037,ordinary,match,circular,623.309999995399
v010037,bad,mismatch,triangle,747.815000009723
v010037,ordinary,mismatch,circular,483.82500000298
v010037,ordinary,match,circular,656.859999988228
v010037,good,mismatch,square,777.09499996854
v010037,good,match,square,988.665000011679
v010037,good,mismatch,square,693.754999956582
v010037,good,match,square,667.400000034831
v010037,ordinary,mismatch,circular,722.604999959003
v010037,bad,match,triangle,631.144999992102
v010037,bad,mismatch,triangle,645.905000041239
v010037,good,match,square,539.524999971036
v010037,ordinary,match,circular,524.715000006836
v010037,good,match,square,598.669999977574
v010037,good,mismatch,square,649.904999998398
v010037,bad,match,triangle,874.745000037365
v010037,good,mismatch,square,864.494999987073
v010037,ordinary,match,circular,552.925000025425
v010037,bad,mismatch,triangle,710.90499998536
v010037,bad,match,triangle,450.124999973923
v010037,bad,mismatch,triangle,855.670000019018
v010037,ordinary,mismatch,circular,603.974999976344
v010037,bad,match,triangle,743.010000034701
v010037,bad,match,triangle,573.534999974072
v010037,ordinary,mismatch,circular,754.320000007283
v010037,good,match,square,687.165000010282
v010037,ordinary,mismatch,circular,671.139999991283
v010037,bad,mismatch,triangle,592.624999990221
v010037,good,match,square,664.02999998536
v010037,bad,mismatch,triangle,740.425000025425
v010037,good,mismatch,square,782.630000030622
v010037,ordinary,match,circular,619.724999996834
v010037,good,mismatch,square,792.484999983571
v010037,good,mismatch,square,566.434999986086
v010037,ordinary,match,circular,546.490000037011
v010037,bad,mismatch,triangle,797.365000005811
v010037,good,match,square,569.045000011101
v010037,good,mismatch,square,916.180000000168
v010037,bad,match,triangle,634.324999991804
v010037,good,match,square,670.530000003055
v010037,ordinary,mismatch,circular,655.559999984689
v010037,ordinary,match,circular,553.119999996852
v010037,ordinary,mismatch,circular,744.544999965001
v010037,bad,match,triangle,637.700000021141
v010037,ordinary,match,circular,413.055000011809
v010037,good,mismatch,square,588.634999992792
v010037,bad,mismatch,triangle,703.044999972917
v010037,bad,mismatch,triangle,647.765000001527
v010037,ordinary,match,circular,619.76000003051
v010037,bad,match,triangle,557.609999959823
v010037,good,mismatch,square,675.935000006575
v010037,ordinary,mismatch,circular,504.940000013448
v010037,ordinary,mismatch,circular,698.499999998603
v010037,good,mismatch,square,706.769999989774
v010037,bad,match,triangle,626.390000048559
v010037,bad,mismatch,triangle,669.669999973848
v010037,ordinary,match,circular,523.675000004005
v010037,bad,mismatch,triangle,757.569999957923
v010037,good,match,square,525.639999948908
v010037,ordinary,match,circular,701.929999981076
v010037,ordinary,mismatch,circular,534.834999998566
v010037,bad,match,triangle,723.365000041667
v010037,good,match,square,610.834999999497
v010037,good,mismatch,square,607.130000018515
v010037,bad,match,triangle,716.565000009723
v010037,ordinary,match,circular,529.050000011921
v010037,ordinary,mismatch,circular,699.354999989737
v010037,bad,mismatch,triangle,729.065000021365
v010037,bad,mismatch,triangle,618.640000000596
v010037,bad,match,triangle,803.810000012163
v010037,good,mismatch,square,665.534999978263
v010037,good,match,square,737.284999981057
v010037,bad,mismatch,triangle,805.440000025555
v010037,ordinary,match,circular,525.259999965783
v010037,bad,mismatch,triangle,912.520000012591
v010037,good,mismatch,square,627.895000041462
v010037,ordinary,mismatch,circular,665.7450000057
v010037,good,match,square,738.654999993742
v010037,good,match,square,585.225000046194
v010037,bad,match,triangle,654.355000006035
v010037,bad,match,triangle,576.055000012275
v010037,ordinary,match,circular,985.225000011269
v010037,ordinary,mismatch,circular,913.675000017975
v010037,ordinary,match,circular,764.410000003409
v010037,ordinary,mismatch,circular,560.814999975264
v010037,good,match,square,641.464999993332
v010037,good,mismatch,square,794.325000024401
v010037,good,mismatch,square,611.36500001885
v010037,good,match,square,701.635000004899
v010037,bad,match,triangle,678.660000034142
v010037,bad,mismatch,triangle,730.169999995269
v010037,good,match,square,670.524999964982
v010037,ordinary,match,circular,553.82999998983
v010037,bad,match,triangle,461.3450000179
v010037,good,mismatch,square,920.779999985825
v010037,good,mismatch,square,755.594999995083
v010037,good,match,square,623.755000007804
v010037,ordinary,mismatch,circular,686.314999999013
v010037,bad,mismatch,triangle,728.31999999471
v010037,ordinary,match,circular,924.524999980349
v010037,bad,mismatch,triangle,810.505000001285
v010037,good,mismatch,square,980.495000025257
v010037,good,mismatch,square,858.819999964908
v010037,bad,mismatch,triangle,678.409999993164
v010037,good,match,square,832.054999948014
v010037,ordinary,mismatch,circular,592.620000010356
v010037,bad,match,triangle,585.929999942891
v010037,ordinary,mismatch,circular,561.619999993127
v010037,ordinary,match,circular,635.795000009239
v010037,ordinary,match,circular,673.720000020694
v010037,bad,mismatch,triangle,570.980000018608
v010037,bad,match,triangle,608.72499999823
v010037,good,match,square,910.685000009835
v010037,ordinary,match,circular,536.460000032093
v010037,bad,match,triangle,614.914999983739
v010037,ordinary,mismatch,circular,821.44500000868
v010037,good,match,square,550.660000008065
v010037,ordinary,match,circular,572.430000000168
v010037,bad,match,triangle,604.439999966417
v010037,good,mismatch,square,646.034999983385
v010037,ordinary,mismatch,circular,593.439999967813
v010037,bad,mismatch,triangle,761.975000030361
v010037,bad,mismatch,triangle,768.484999949578
v010037,good,match,square,804.269999964163
v010037,ordinary,mismatch,circular,687.205000023823
v010037,ordinary,match,circular,643.684999959078
v010037,bad,mismatch,triangle,659.700000018347
v010037,bad,match,triangle,890.744999982417
v010037,bad,mismatch,triangle,867.044999962673
v010037,ordinary,mismatch,circular,733.189999999013
v010037,good,match,square,737.590000033379
v010037,good,mismatch,square,873.859999992419
v010037,good,match,square,802.620000031311
v010037,bad,match,triangle,905.504999973346
v010037,ordinary,match,circular,631.610000040382
v010037,good,mismatch,square,865.660000010394
v010037,bad,match,triangle,626.005000027362
v010037,ordinary,match,circular,593.409999972209
v010037,good,match,square,838.359999994282
v010037,bad,mismatch,triangle,763.930000015534
v010037,good,mismatch,square,733.104999992065
v010037,ordinary,mismatch,circular,742.654999950901
v010037,ordinary,match,circular,577.155000006314
v010037,bad,mismatch,triangle,573.595000023488
v010037,ordinary,match,circular,815.239999967162
v010037,bad,mismatch,triangle,730.595000030007
v010037,good,match,square,712.475000007544
v010037,bad,mismatch,triangle,710.844999994151
